timestamp,open,high,low,close,volume,count
1677866280,22424.1,22424.1,22424.1,22424.1,0.00390893,1
1677866340,22424,22424.1,22424,22424.1,0.00476906,3
1677866400,22424.1,22424.1,22424.1,22424.1,0.00935571,1
1677866460,22424,22424,22424,22424,0.14533094,6
1677866520,22416.5,22416.5,22416.5,22416.5,0.00149154,1
1677866760,22410.6,22410.6,22408.2,22408.2,0.14588351,2
1677866820,22416.1,22416.2,22416.1,22416.2,0.1,2
1677867120,22411.5,22411.5,22406.4,22406.4,0.31837675,5
1677867180,22410.2,22410.2,22401.3,22401.3,0.0498,3
1677867480,22403.4,22403.4,22403.4,22403.4,0.01206059,1
1677867540,22404.2,22404.2,22404.2,22404.2,0.01020647,1
1677867600,22411.8,22411.8,22411.8,22411.8,0.00574004,1
1677867660,22400,22400,22396.1,22396.1,0.050189,3
1677867720,22383.9,22402.9,22383.8,22395.4,0.0767741,4
1677867780,22386.8,22386.8,22386.8,22386.8,0.00022099,1
1677867840,22381.1,22381.1,22381.1,22381.1,0.00049294,1
1677867900,22381,22381,22380.6,22380.6,0.00995999,2
1677867960,22382.6,22382.6,22382.6,22382.6,0.01094619,1
1677868140,22388.3,22388.3,22380.2,22380.2,0.004585,3
1677868200,22385.7,22385.7,22385.7,22385.7,0.007357,1
1677868320,22380.3,22380.3,22380.3,22380.3,0.0006704,2
1677868380,22369.3,22369.3,22350.5,22350.5,0.13278508,4
1677868500,22349,22352.8,22349,22352.8,0.01453,3
1677868620,22335.5,22335.5,22330.3,22330.3,1.9872093,10
1677868740,22347,22347,22347,22347,0.00024776,1
1677868800,22321.7,22321.7,22245.8,22264.2,0.2931721,22
1677868860,22272,22272,22272,22272,0.0100111,1
1677868920,22270.4,22270.4,22270.4,22270.4,0.06312484,2
1677868980,22303.6,22303.6,22303.6,22303.6,0.00389,1
1677869160,22315.1,22315.1,22297.9,22297.9,0.0398965,2
1677869280,22308.2,22308.2,22308.2,22308.2,0.00432288,1
